Name,Team,GS,G,IP,HR,SO,BB,HR/9,WHIP,ERA
Luis Rodriguez,NYY,0,1,1,0.154556,0.5271,1.0138,1.391,2.1479,6.90741
Rafael Arias,NYY,0,1,1,0.177889,0.5891,0.9624,1.601,2.0767,6.89067
Jesus Lopez,SFG,0,1,1,0.162889,0.4766,0.9364,1.466,2.1164,7.11774
Luis Tejeda,,0,1,1,0.164889,0.4966,0.9452,1.484,2.1143,7.1172
Carlos Martorella,COL,0,1,1,0.169444,0.5015,0.9376,1.525,2.104,7.11936
Claudio Estelie,PIT,0.0418,0.8038,1,0.167778,0.5032,0.956,1.51,2.1274,7.22979
Keninson Diaz,,0,1,1,0.158444,0.5785,1.0339,1.426,2.1584,7.07508
Ronaldo Florencio,COL,0.0626,0.7056,1,0.174333,0.5023,0.9189,1.569,2.0893,7.15851
Alexander Agramonte,,0.0889,0.5819,1,0.180111,0.4289,0.8392,1.621,2.0544,7.2243
Johan Moreno,SDP,0,4.8889,4.8889,0.733878,4.0272,2.4257,1.351,1.49107,4.82061
Joan Pena,MIL,0.0975,0.5415,1,0.184444,0.5401,0.9232,1.66,2.0548,6.97851
Manuel Colon,KCR,0,1,1,0.162444,0.5639,0.9908,1.462,2.1583,7.3233
Alexander Almonte,NYY,0.0584,0.7254,1,0.181222,0.499,0.895,1.631,2.0511,6.92253
Vitico Valdez,ARI,0,1,1,0.153111,0.5166,1.0182,1.378,2.1715,7.08057
Leonardo Rossell,DET,0,1,1,0.147778,0.5139,1.002,1.33,2.1426,6.92316
Ismael Cabral,TBR,0,1,1,0.172333,0.5037,0.9426,1.551,2.1035,7.17318
Luis Jerez,,0.0626,0.7056,1,0.178444,0.5023,0.9013,1.606,2.0743,7.18614
Dariel Florentino,PIT,0.0658,0.6908,1,0.164111,0.4972,0.96,1.477,2.1238,7.11972
Jose Gonzalez,,0,1,1,0.162556,0.4903,0.9649,1.463,2.137,7.13583
Eliecer Bata,,0.0591,0.7221,1,0.175222,0.4814,0.907,1.577,2.0946,7.22088
Edwin Cervantes,CIN,0,1,1,0.181556,0.5461,1.075,1.634,2.2259,7.4556
Juanyerlin Duran,BOS,0.0798,0.6248,1,0.165111,0.5023,0.9622,1.486,2.1566,7.4277
Jesus Montiel,PHI,0,1,1,0.18,0.5691,1.0166,1.62,2.1512,7.32096
Roberto Medina,TBR,0,1,1,0.159556,0.5954,1.075,1.436,2.1746,7.00272
Varis Villarreal,NYY,0,1,1,0.169667,0.5348,0.9719,1.527,2.1215,7.15302
Adrian Belen,KCR,0,1,1,0.168222,0.5526,0.9669,1.514,2.1387,7.35921
Dioni Baez,,0,1,1,0.164,0.5721,1.0224,1.476,2.1549,7.15473
Albert Ortiz,MIA,0.0549,0.7419,1,0.166222,0.563,0.9993,1.496,2.1383,7.18074
Luis Espinoza,,0.0626,0.7056,1,0.176,0.5427,0.9561,1.584,2.1123,7.23771
Jorge Mitre,PHI,0,1,1,0.159667,0.5568,1.0362,1.437,2.1745,7.15914
Evelio Hernandez,CLE,0,1,1,0.170556,0.5546,0.9873,1.535,2.1315,7.19415
Carlos Molina,,0,1,1,0.154667,0.5265,1.0377,1.392,2.1743,6.99372
Enmanuel De La Rosa,LAD,0.0549,0.7419,1,0.173222,0.5017,0.9452,1.559,2.1179,7.23411
Janderson Linares,,0,1,1,0.154778,0.5785,1.0634,1.393,2.1689,6.95178
Yolvin Mesa,TBR,0,1,1,0.166111,0.5309,0.9919,1.495,2.1427,7.18416
Cesar Espinal,MIL,0,1,1,0.175556,0.5853,1.0208,1.58,2.1317,7.10289
Juan Duran,BAL,0,1,1,0.155556,0.5448,1.0501,1.4,2.1892,7.14474
Luis Espinoza,BAL,0,1,1,0.167556,0.4909,0.936,1.508,2.1253,7.17579
Mauricio Colmenares,,0,1,1,0.172444,0.4983,0.9494,1.552,2.1193,7.22232
Juan Severino,,0,1,1,0.166556,0.5415,1.0034,1.499,2.1512,7.20711
Reilin Ramirez,,0,1,1,0.157778,0.4951,1.0125,1.42,2.1789,7.19082
Victor Rodriguez,MIA,0.0798,0.6248,1,0.169778,0.4934,0.9668,1.528,2.1431,7.32744
Jamdrick Cornelia,,0.0398,0.8128,1,0.158556,0.5116,1.0235,1.427,2.1718,7.06941
Omar Calcurian,SFG,0,1,1,0.160667,0.4744,0.9838,1.446,2.1602,7.19667
Aneudy Santos,TEX,0,1,1,0.156,0.5484,1.0557,1.404,2.1947,7.17354
Reykelly Rubi,,0.0675,0.6825,1,0.165444,0.5183,0.9956,1.489,2.1434,7.10253
Maikel Rodriguez,MIA,0,1,1,0.174222,0.5263,0.9632,1.568,2.1141,7.20288
Yander Pinero,ATL,0.1053,0.5053,1,0.175111,0.488,0.9036,1.576,2.1006,7.2558
Santiago Rojas,MIN,0.0923,0.5663,1,0.173667,0.5522,0.9642,1.563,2.1217,7.29423
Deivy Paulino,,0,1,1,0.164444,0.5072,0.99,1.48,2.1536,7.22286
Fernando Ramos,,0,1,1,0.170889,0.5065,0.9673,1.538,2.1329,7.23762
Aneury Montilla,PHI,0,1,1,0.164333,0.4977,1.0577,1.479,2.2018,7.18857
Tony Gonzalez,PIT,0,1,1,0.141889,0.5455,1.133,1.277,2.2604,7.07895
Manuel Heredia,,0,1,1,0.158889,0.4972,1.011,1.43,2.1754,7.2054
Rafael Mendez,,0,1,1,0.162889,0.5511,1.0367,1.466,2.1791,7.2279
Kevin Centeno,NYY,0,1,1,0.147556,0.6102,1.1353,1.328,2.2268,6.98193
Samuel Bello,ARI,0,1,1,0.157111,0.5139,1.0315,1.414,2.1893,7.21224
Yeimison Arias,,0,1,1,0.171,0.5392,0.9911,1.539,2.141,7.24977
Darling Reyes,WSN,0,1,1,0.155556,0.4953,1.029,1.4,2.1923,7.19676
Francis Marte,ATH,0,1,1,0.166444,0.5044,0.9912,1.498,2.1583,7.25661
Carlos Rangel,CHC,0,1,1,0.171778,0.5389,0.9914,1.546,2.1383,7.24194
Josehp Marte,LAD,0,1,1,0.150667,0.5374,1.0769,1.356,2.2162,7.16922
Greyson Gimenez,WSN,0.0877,0.5877,1,0.176444,0.4422,0.9098,1.588,2.1168,7.35084
Johnathan Rogers,DET,0,1,1,0.163778,0.5459,0.9974,1.474,2.1333,7.12287
Carlos Meza,,0,1,1,0.175111,0.464,0.932,1.576,2.1145,7.25688
Argenis Aparicio,MIL,0,1,1,0.186889,0.5041,0.9389,1.682,2.0989,7.23051
Maikel Hernandez,,0,1,1,0.172111,0.4741,0.9544,1.549,2.1361,7.28451
Jhemiangel Tovar,,0,1,1,0.160778,0.5012,1.0221,1.447,2.1855,7.24554
Ricardo Montero,,0,1,1,0.184889,0.5535,1.032,1.664,2.1728,7.47891
Tyler Kennedy,,0.0633,0.7023,1,0.173556,0.6001,1.0134,1.562,2.1417,7.3242
Pedro Tucent,,0,1,1,0.164667,0.4984,1.0034,1.482,2.1709,7.26921
Justin Lugo,MIL,0,1,1,0.158,0.6215,1.1097,1.422,2.2091,7.1874
Enger Sanchez,,0,1,1,0.173889,0.5425,0.9927,1.565,2.1436,7.29558
Luis Gomez,MIA,0,1,1,0.151333,0.567,1.1186,1.362,2.248,7.27137
Carlos Hinestroza,,0.0398,0.8128,1,0.172889,0.4873,0.9624,1.556,2.1427,7.32231
Ruben Saldana,MIL,0,1,1,0.163,0.5127,1.0238,1.467,2.1852,7.27758
Jose Rojas,,0,1,1,0.176889,0.4652,0.9324,1.592,2.1255,7.34265
Yadiel Roquez,TEX,0,1,1,0.171444,0.5882,1.0377,1.543,2.1567,7.23654
Roiber Talavera,,0.0798,0.6248,1,0.180778,0.4907,0.9268,1.627,2.1107,7.37136
Brandison Polanco,,0,1,1,0.176222,0.5304,0.9814,1.586,2.1406,7.32438
Brayan Diaz,,0,1,1,0.169333,0.5189,0.997,1.524,2.1609,7.31862
Kristian Cardozo,,0,1,1,0.171,0.5294,1.0041,1.539,2.1563,7.27938
Bladimir Pichardo,,0.0381,0.8211,1,0.167444,0.4872,0.985,1.507,2.1608,7.30863
Angel Tello,,0,1,1,0.169,0.4932,0.9901,1.521,2.1626,7.3017
Anderson Ramos,MIN,0,1,1,0.157333,0.564,1.0635,1.416,2.2016,7.25085
Ricardo Quintana,,0,1,1,0.166778,0.4701,0.9821,1.501,2.1693,7.32987
Yoerys Hernandez,,0,1,1,0.156111,0.5197,1.0652,1.405,2.2069,7.12062
Jefferson Encarnacion,TEX,0,1,1,0.166,0.4985,1.0029,1.494,2.1684,7.28658
Julio Polanco,,0,1,1,0.161111,0.4942,1.0168,1.45,2.1852,7.28496
Manuel Davila,MIL,0,1,1,0.184778,0.5421,0.9777,1.663,2.1126,7.22556
Luis Porfirio,MIA,0.0556,0.7386,1,0.154444,0.571,1.1015,1.39,2.2169,7.10676
Yatner Crisostomo,CLE,0,1,1,0.169556,0.5679,1.0394,1.526,2.1752,7.30098
Yusef Hanania,CHC,0,1,1,0.162333,0.562,1.0667,1.461,2.2039,7.29072
Jermayne Verdu,,0,1,1,0.169667,0.5472,1.0255,1.527,2.1689,7.29702
Eric Gutierrez,,0,1,1,0.145,0.5934,1.1633,1.305,2.2647,7.05249
Ranci Castillo,BOS,0.0877,0.5877,1,0.173556,0.4789,0.964,1.562,2.151,7.38873
Jesus Garcia,,0.0461,0.7831,1,0.176333,0.4865,0.9596,1.587,2.141,7.36812
Alonso Carrera,TBR,0,1,1,0.170333,0.5227,1.0314,1.533,2.1849,7.3611
Luis Vasquez,DET,0,1,1,0.173444,0.4213,0.9279,1.561,2.1338,7.33005
Eliazar De Los Santos,,0.0584,0.7254,1,0.161778,0.4905,1.0191,1.456,2.1905,7.317
Luis Carrasco,ARI,0,1,1,0.159222,0.5245,1.0584,1.433,2.1958,7.12926
Snarlyn Evangelista,,0,1,1,0.169556,0.5183,1.0103,1.526,2.1681,7.31133
Albertt Medina,PHI,0.0877,0.5877,1,0.181778,0.4763,0.9304,1.636,2.1207,7.40664
Renil Ramos,CLE,0,1,1,0.163778,0.5364,1.0421,1.474,2.1854,7.27398
Irving Vazquez,,0,1,1,0.170222,0.4982,0.993,1.532,2.1625,7.32942
Carlos Almonte,,0,1,1,0.166556,0.4982,1.0084,1.499,2.1773,7.32465
Frainer Mejias,SFG,0,1,1,0.168444,0.5349,1.0181,1.516,2.1688,7.31646
Robert Moreno,BOS,0.0975,0.5415,1,0.173778,0.4692,0.9624,1.564,2.1565,7.41519
Jesus Delgado,ATH,0,1,1,0.170667,0.5332,1.0131,1.536,2.1664,7.33284
Christian Avendano,,0,1,1,0.164556,0.562,1.0659,1.481,2.205,7.32033
Donal Montas,DET,0,1,1,0.171556,0.4222,0.9344,1.544,2.1404,7.33887
Josue Toledo,MIL,0,1,1,0.175556,0.5645,1.0387,1.58,2.1615,7.23672
Deivy Victora,,0,1,1,0.162333,0.5325,1.0466,1.461,2.1927,7.28334
Andre Avila,NYY,0,1,1,0.154333,0.5618,1.1098,1.389,2.2306,7.13187
Jhosue Rodriguez,,0.0763,0.6413,1,0.182889,0.468,0.9236,1.646,2.1186,7.42104
Kevin Tejada,DET,0,1,1,0.178111,0.4809,0.9512,1.603,2.128,7.34175
Salvador Burgos,CHC,0,1,1,0.161889,0.4954,1.0294,1.457,2.1984,7.32384
Luis Martinez,,0.0439,0.7939,1,0.160556,0.5012,1.0447,1.445,2.2012,7.20459
Naoel Mejia,PHI,0,1,1,0.172444,0.5287,1.0792,1.552,2.2251,7.46091
Adrian Acosta,,0,1,1,0.170444,0.5284,1.0124,1.534,2.1641,7.32258
Jorge Luna,NYY,0,1,1,0.183333,0.5487,0.9832,1.65,2.1198,7.13718
Cristian Diaz,,0,1,1,0.165889,0.5228,1.0349,1.493,2.188,7.31259
Bryan Monte De Oca,,0.1032,0.5152,1,0.179111,0.4702,0.942,1.612,2.1371,7.44354
Michael Gil,CIN,0,1,1,0.161778,0.4754,1.028,1.456,2.2026,7.31394
Onias Jimenez,,0,1,1,0.163111,0.5471,1.0676,1.468,2.2082,7.31655
Jose Regalado,PIT,0.0461,0.7831,1,0.154222,0.5392,1.1125,1.388,2.2508,7.28064
Abraham Utrera,SFG,0,1,1,0.171222,0.5706,1.0504,1.541,2.1815,7.32996
Albert Cordero,TEX,0.0732,0.6562,1,0.178444,0.5007,0.971,1.606,2.1491,7.43517
Kinn Omosako,,0,1,1,0.171222,0.5287,1.0226,1.541,2.1765,7.35327
Oliver Del Rosario,KCR,0,1,1,0.153,0.5488,1.1111,1.377,2.2399,7.16481
Josue Arias,,0,1,1,0.139111,0.5557,1.1684,1.252,2.28,7.03908
Fraimin Marte,,0,1,1,0.168778,0.5155,1.0213,1.519,2.1792,7.34589
Luis Guevara,,0,1,1,0.168667,0.4966,1.0136,1.518,2.1796,7.34427
Yael Arias,,0,1,1,0.166889,0.5267,1.0387,1.502,2.1932,7.35516
Wilton Rondon,,0,1,1,0.172,0.5065,1.0051,1.548,2.1684,7.35543
Algeni Mejia,,0,1,1,0.154667,0.5773,1.1316,1.392,2.237,7.11459
Freilyn Guzman,,0.1053,0.5053,1,0.178556,0.4112,0.9092,1.607,2.1316,7.47117
Jhondel Salas,WSN,0.0877,0.5877,1,0.181778,0.4958,0.9552,1.636,2.1387,7.46568
J.C. Hechavarria,LAA,0,1,1,0.181222,0.4938,0.9887,1.631,2.1613,7.44894
Marco Manzano,NYY,0,1,1,0.164556,0.6418,1.1388,1.481,2.2097,6.93792
Deiver Oliveros,,0,1,1,0.168,0.4492,0.9821,1.512,2.1735,7.36731
Yomar De La Rosa,BOS,0,1,1,0.17,0.4668,0.9937,1.53,2.2015,7.61103
Zach Maxwell,CIN,0,14.8889,14.8889,2.21514,14.8017,8.9711,1.339,1.53614,4.82388
Ezequiel Bonilla,,0.0891,0.5811,1,0.182556,0.4968,0.953,1.643,2.1266,7.41366
Pedro Peralta,PHI,0.0461,0.7831,1,0.185889,0.5366,1.0344,1.673,2.179,7.5204
Felipe De Los Santos,,0.0418,0.8038,1,0.165333,0.5007,1.0314,1.488,2.198,7.37217
Yeferson Silva,,0,1,1,0.160556,0.4627,1.031,1.445,2.2103,7.33464
Lonell Downs,MIL,0,1,1,0.169111,0.5412,1.04,1.522,2.1823,7.33707
Diego Navarro,,0.0549,0.7419,1,0.189222,0.4635,0.9094,1.703,2.1073,7.46028
Claudio Gatier,,0,1,1,0.150444,0.5135,1.1043,1.354,2.2446,7.15689
Frandy Rodriguez,,0,1,1,0.181889,0.5018,0.9691,1.637,2.1412,7.41897
Cristhian Espinosa,TOR,0,1,1,0.173667,0.4588,0.9751,1.563,2.1652,7.40502
Rainy Mota,PHI,0,1,1,0.176,0.5206,1.0751,1.584,2.2265,7.52256
Ezequiel Jimenez,,0,1,1,0.177444,0.5294,1.0044,1.597,2.1561,7.37325
Michael De La Cruz,TOR,0,1,1,0.168667,0.6022,1.0842,1.518,2.2067,7.33986
Manuel Cruz,NYY,0.0626,0.7056,1,0.186,0.479,0.9437,1.674,2.1193,7.23123
Eudy Liriano,,0.0835,0.6075,1,0.190667,0.469,0.9094,1.716,2.1118,7.51923
Geovanny Vasquez,CHC,0,1,1,0.149667,0.553,1.1034,1.347,2.2294,7.20945
Ismael Obregon,HOU,0,1,1,0.176444,0.5363,0.9973,1.588,2.1387,7.26408
Joelvis Perez,CLE,0.0439,0.7939,1,0.193,0.4813,0.9068,1.737,2.0912,7.45029
Deiker Pineda,TOR,0,1,1,0.189889,0.4962,0.9256,1.709,2.1148,7.46325
Nixon Parra,,0,1,1,0.162333,0.4899,1.0474,1.461,2.216,7.3665
Luis A. Reyes,CHC,0.0868,0.5918,1,0.162,0.5509,1.0558,1.458,2.1883,7.29918
Oswal Rodriguez,KCR,0,1,1,0.156333,0.4906,1.0488,1.407,2.2464,7.56477
Jordi Romero,,0,1,1,0.157556,0.5025,1.0745,1.418,2.2368,7.36128
Sergio Villa,CIN,0,1,1,0.201667,0.509,1.0499,1.815,2.2454,7.95393
Santiago Peraza,CLE,0,1,1,0.164444,0.5444,1.0684,1.48,2.2077,7.34868
Doimil Perez,,0,1,1,0.175556,0.5463,1.0262,1.58,2.1721,7.39899
Elvin Jimenez,MIA,0,1,1,0.153889,0.6147,1.1687,1.385,2.2709,7.36488
Andrés Parra,,0.0549,0.7419,1,0.171889,0.5077,0.9943,1.547,2.1678,7.26939
Victor Santos,BAL,0,1,1,0.146889,0.5495,1.1259,1.322,2.2609,7.09551
Ronaldys Jimenez,PIT,0,1,1,0.143444,0.5842,1.1962,1.291,2.3025,7.22232
Ronald Tejada,NYY,0,1,1,0.152556,0.5346,1.125,1.373,2.2541,7.18119
Christopher Peralta,MIL,0,1,1,0.173111,0.5443,1.0363,1.558,2.1871,7.43508
Leonardo Leon,DET,0,1,1,0.153556,0.5488,1.0941,1.382,2.2168,7.18857
Diovel Mariano,CLE,0,1,1,0.171333,0.482,1.0089,1.542,2.1865,7.42284
Maximo Gonzalez,COL,0,1,1,0.185556,0.5063,0.9621,1.67,2.1265,7.41618
Johan Minaya,,0,1,1,0.171222,0.53,1.0364,1.541,2.188,7.40313
Cristian Rueda,,0,1,1,0.166111,0.5121,1.0551,1.495,2.2172,7.41492
Angel Beltran,ARI,0,1,1,0.157889,0.5193,1.0888,1.421,2.2398,7.3611
Oscar Moreta,,0,1,1,0.166333,0.5449,1.07,1.497,2.2129,7.39143
Abdiel Medina,,0,1,1,0.178,0.4743,0.9713,1.602,2.1559,7.45353
Junior Suarez,KCR,0,1,1,0.156444,0.5726,1.1348,1.408,2.2475,7.20036
Fred Fajardo,,0,1,1,0.174556,0.5444,1.0379,1.571,2.1873,7.43436
Alexis Paulino,,0,1,1,0.161556,0.5552,1.0836,1.454,2.2201,7.37613
Alvaro Gamez,,0,1,1,0.149,0.5044,1.1167,1.341,2.2555,7.15851
Jonaikel Meza,CLE,0.0616,0.7106,1,0.181889,0.4823,0.9626,1.637,2.1496,7.50411
Mauricio Maican,,0.0877,0.5877,1,0.178444,0.5464,1.0221,1.606,2.176,7.48764
Ricardo Gomez,,0,1,1,0.174222,0.5169,1.0216,1.568,2.1839,7.43823
Engel Silvestre,,0,1,1,0.170111,0.5428,1.0604,1.531,2.2076,7.42563
David De Los Santos,BAL,0,1,1,0.172667,0.5113,1.0236,1.554,2.1853,7.43067
Jose Meza,SFG,0,1,1,0.166111,0.4807,1.0389,1.495,2.2098,7.39836
Yency De Jesus,,0.0584,0.7254,1,0.197,0.5028,0.9214,1.773,2.101,7.52004
Jesus Oliveira,KCR,0.0584,0.7254,1,0.179222,0.5199,0.9872,1.613,2.1804,7.68573
Eduardo Fernandez,,0,1,1,0.152778,0.5262,1.127,1.375,2.2617,7.2243
Saul Sanchez,,0,1,1,0.172667,0.4951,1.0217,1.554,2.193,7.4592
Jesus Carrasco,WSN,0,1,1,0.174444,0.4598,0.9921,1.57,2.1816,7.47288
Jeyderson Mora,,0,1,1,0.164556,0.5344,1.0841,1.481,2.2308,7.41762
Daiher Hernandez,CLE,0,1,1,0.147778,0.517,1.1427,1.33,2.273,7.17192
Miguel Alvarez,SDP,0,1,1,0.176444,0.5185,1.034,1.588,2.1906,7.4232
Enixon Sanchez,NYY,0.0675,0.6825,1,0.193444,0.5665,0.9906,1.741,2.1214,7.27011
Dairon De Jesus,,0,1,1,0.176889,0.5335,1.0327,1.592,2.1946,7.51536
Angel Bolivar,,0.0626,0.7056,1,0.179,0.4513,0.9663,1.611,2.1648,7.52184
Ranwell Smith,,0,1,1,0.161778,0.5171,1.0858,1.456,2.24,7.41996
Carlos Canales,MIL,0,1,1,0.167444,0.4775,1.032,1.507,2.2091,7.45452
Raudy Gomez,,0,1,1,0.164556,0.4764,1.0415,1.481,2.2213,7.46442
Mathias Sato,SEA,0,1,1,0.172,0.5403,1.0581,1.548,2.2057,7.45659
Dalvi Nunez,SDP,0.0418,0.8038,1,0.177778,0.5142,1.0188,1.6,2.1815,7.46676
Manuel Ruiz,WSN,0.0732,0.6562,1,0.178333,0.466,0.9731,1.605,2.1681,7.54839
Angel Soriano,PIT,0.0923,0.5663,1,0.161556,0.4323,1.0461,1.454,2.2398,7.46235
Jeffrey Familia,,0,1,1,0.158556,0.5367,1.1166,1.427,2.248,7.2702
Jordy Arias,,0,1,1,0.168333,0.5497,1.0828,1.515,2.2229,7.44048
Isael Torres,ARI,0,1,1,0.166333,0.5374,1.0871,1.497,2.2353,7.45101
Enyel Garcia,BAL,0.0604,0.7164,1,0.172778,0.5015,1.0295,1.555,2.1989,7.49484
Genderson Zapata,,0,1,1,0.176778,0.4776,1.0033,1.591,2.1894,7.52652
Eider Machuca,,0,1,1,0.168889,0.5329,1.0718,1.52,2.2217,7.45614
Yonfi Rodriguez,,0.0439,0.7939,1,0.171667,0.4555,1.0099,1.545,2.2017,7.50438
Juan Henriquez,,0.0461,0.7831,1,0.19,0.4926,0.9575,1.71,2.1333,7.51482
Yansel Marine,,0,1,1,0.155444,0.4565,1.0811,1.399,2.2508,7.28442
Alexis De La Cruz,,0,1,1,0.172889,0.5389,1.0544,1.556,2.2001,7.45632
Julio Gutierrez,KCR,0.0461,0.7831,1,0.167444,0.454,1.0038,1.507,2.2286,7.7274
Reiner López,STL,0,1,1,0.165667,0.493,1.0599,1.491,2.2314,7.4799
Leonardi Almonte,,0,1,1,0.172556,0.4702,1.0177,1.553,2.1958,7.4673
Gemil Santa,,0.0418,0.8038,1,0.178444,0.4925,1.0069,1.606,2.1893,7.56207
Breilin Arredondo,,0,1,1,0.170778,0.4716,1.0238,1.537,2.206,7.49889
Enrique Carta,,0,1,1,0.174444,0.5322,1.0552,1.57,2.212,7.51491
Beiker Rodríguez,STL,0,1,1,0.169444,0.4873,1.0477,1.525,2.2219,7.49421
Angel Rosado,PIT,0,1,1,0.171667,0.5591,1.0834,1.545,2.2248,7.49736
Felix Belisario,,0.0439,0.7939,1,0.174222,0.501,1.0356,1.568,2.1991,7.48206
Dulger Nino,CIN,0,1,1,0.163444,0.4949,1.0785,1.471,2.2507,7.50024
Michael Ramirez,LAD,0,1,1,0.146111,0.606,1.2228,1.315,2.3141,7.19919
Marcelo Valladares,CHW,0,1,1,0.167444,0.5366,1.0899,1.507,2.2365,7.46739
Samuel Pateti,,0.0626,0.7056,1,0.177667,0.4758,1.004,1.599,2.197,7.59348
Eliezer Lucena,MIN,0.0584,0.7254,1,0.181222,0.4841,0.9934,1.631,2.1802,7.57827
Jeyson Mejia,,0,1,1,0.166778,0.4963,1.0654,1.501,2.2362,7.5069
Geremy Barroso,TOR,0,1,1,0.169778,0.506,1.0619,1.528,2.2267,7.50168
Anderson Jimenez,SEA,0,1,1,0.165333,0.535,1.0931,1.488,2.2375,7.45659
Yordy Magdariaga,DET,0,1,1,0.177222,0.5063,1.0294,1.595,2.1928,7.49934
Santhony Vizcaino,,0,1,1,0.169556,0.4517,1.0248,1.526,2.2154,7.50861
Cristian Navarro,,0.0798,0.6248,1,0.185222,0.4591,0.965,1.667,2.1634,7.5951
Jose Sanchez,WSN,0,1,1,0.174111,0.5301,1.0618,1.567,2.2174,7.52499
Randy Maria,LAD,0,1,1,0.171556,0.493,1.0463,1.544,2.2186,7.52067
Aneudis George,,0,1,1,0.182333,0.4532,0.9728,1.641,2.1742,7.58682
Alejandro Ramirez,,0,1,1,0.164889,0.5495,1.1077,1.484,2.2455,7.46649
Jesus Poline,,0,1,1,0.163222,0.4893,1.0815,1.469,2.2499,7.4808
Juan Rasquin,,0,1,1,0.165667,0.5234,1.089,1.491,2.2336,7.4412
Joldelanio De Los Santos,LAD,0,1,1,0.162667,0.5833,1.1423,1.464,2.2679,7.48395
Jhomber Jimenez,,0.0626,0.7056,1,0.169444,0.4914,1.0551,1.525,2.2251,7.52058
Jhonny Aranguren,TBR,0,1,1,0.171778,0.5252,1.0696,1.546,2.2224,7.50087
Hector Castillo,CLE,0,1,1,0.173667,0.509,1.0484,1.563,2.2078,7.50033
Jose Pinto,,0,1,1,0.167444,0.4584,1.044,1.507,2.2318,7.52724
Luis Yepes,CIN,0.0798,0.6248,1,0.178222,0.4197,0.971,1.604,2.1851,7.59924
Luis De Aza,,0,1,1,0.168,0.4821,1.0581,1.512,2.232,7.51329
Rolando Anzola,LAA,0,1,1,0.165778,0.5349,1.1318,1.492,2.2702,7.51059
Guillermo Baldelomar,CIN,0,1,1,0.17,0.5181,1.076,1.53,2.237,7.53768
Lukas Gonzalez,MIL,0,1,1,0.178556,0.517,1.0338,1.607,2.1986,7.56378
Gregory Sanchez,ARI,0,1,1,0.154778,0.4822,1.1189,1.393,2.2733,7.31592
Miguel Cordones,,0,1,1,0.182111,0.4963,1.0072,1.639,2.1821,7.56909
Deivid Burgos,CIN,0,1,1,0.181556,0.4648,1.1458,1.634,2.346,7.99902
Whilmer Guerra,,0,1,1,0.177,0.4465,0.9965,1.593,2.1874,7.53219
Hanfermin Vargas,,0,1,1,0.174111,0.4928,1.0371,1.567,2.2088,7.54434
Eddy Yean,WSN,0,18.4568,18.4568,2.10408,14.3458,8.7125,1.026,1.48625,4.40058
Bryan Landaez,CHC,0,1,1,0.168889,0.5276,1.0822,1.52,2.2342,7.51959
Eris Albino,NYM,0,1,1,0.167889,0.5018,1.0667,1.511,2.2176,7.36056
Michael Peres,,0,1,1,0.148222,0.6002,1.2228,1.334,2.3223,7.28703
Robinson Javier,,0,1,1,0.170444,0.5187,1.0792,1.534,2.2392,7.54866
Juan Jordan,LAA,0,1,1,0.175,0.5325,1.0709,1.575,2.2222,7.54029
Leudy Tirado,,0,1,1,0.154,0.5191,1.1472,1.386,2.2842,7.3215
Carlos Brito,,0,1,1,0.179444,0.5002,1.0328,1.615,2.2052,7.58025
Randol Martinez,,0,1,1,0.158444,0.521,1.1341,1.426,2.2863,7.49997
Junior Pina,MIA,0,1,1,0.161556,0.5438,1.1395,1.454,2.2825,7.5834
Jhon Rivas,TOR,0,1,1,0.175556,0.5205,1.0582,1.58,2.2302,7.58835
Esmerlyn Valenzuela,,0,1,1,0.170556,0.5304,1.0888,1.535,2.2426,7.55883
Dioris Martinez,PIT,0,1,1,0.151444,0.4985,1.1535,1.363,2.3183,7.58781
Kevin Pino,SEA,0,1,1,0.166667,0.4965,1.0858,1.5,2.256,7.56405
Ruver Flores,,0,1,1,0.171778,0.5123,1.0749,1.546,2.2352,7.55388
Diego Castro,TBR,0,1,1,0.171667,0.4772,1.0511,1.545,2.2319,7.58034
Frailin Florian,,0.014,0.934,1,0.152444,0.5712,1.1964,1.372,2.3106,7.33482
Erick Padilla,CLE,0,1,1,0.161111,0.4927,1.1009,1.45,2.2688,7.5393
Ruben Ramirez,SEA,0,1,1,0.164556,0.5834,1.0107,1.481,2.1077,6.87033
Luis Joseph,,0,1,1,0.169333,0.5326,1.102,1.524,2.252,7.55019
Maximo Rodriguez,SEA,0,1,1,0.165778,0.5645,0.9973,1.492,2.1085,6.90678
Omar Montano,MIN,0,1,1,0.158889,0.5108,1.1054,1.43,2.2662,7.51347
Luis Cabrera,,0,1,1,0.167222,0.4795,1.0781,1.505,2.2529,7.56
Ruben Medina,TEX,0,1,1,0.173889,0.496,1.0541,1.565,2.2267,7.59798
Jose Arias,MIL,0,1,1,0.171556,0.4954,1.0678,1.544,2.2393,7.59087
Omari Daniel,DET,0,1,1,0.156778,0.5227,1.1117,1.411,2.2564,7.41357
Rainer Marin,MIN,0,1,1,0.158778,0.5222,1.1188,1.429,2.2769,7.54155
Cristopher Presinal,,0.1053,0.5053,1,0.177444,0.4888,1.04,1.597,2.2205,7.65243
Javier Abreu,,0,1,1,0.168778,0.4686,1.0665,1.519,2.2495,7.58844
Diego Carrillo,NYY,0,1,1,0.179111,0.496,1.0388,1.612,2.2161,7.63623
Wilmer Lugo,NYM,0,1,1,0.146,0.5433,1.196,1.314,2.3006,7.11819
